logID,sensorID,datetime,temperature,humidity,windspeed,windDirection,VPD
8457683,4,"2026-08-11 06:29:53",28.00000,85.10000,NULL,NULL,0.56321
8457684,3,"2026-08-11 06:29:53",28.00000,85.10000,NULL,NULL,0.56321
8457685,3,"2026-08-11 06:29:53",28.10000,83.50000,NULL,NULL,0.62733
8457686,2,"2026-08-11 06:27:39",29.40000,76.80000,NULL,NULL,0.95102
8457687,4,"2026-08-11 06:29:56",28.00000,85.10000,NULL,NULL,0.56321
8457688,3,"2026-08-11 06:29:56",28.00000,85.10000,NULL,NULL,0.56321
8457689,3,"2026-08-11 06:29:57",28.10000,83.50000,NULL,NULL,0.62733
8457690,1,"2026-08-11 06:27:38",27.60000,78.20000,0.00000,0,0.80503
8457691,2,"2026-08-11 06:27:42",29.40000,76.80000,NULL,NULL,0.95102
8457692,2,"2026-08-11 06:27:44",29.40000,76.70000,NULL,NULL,0.95512
8457693,1,"2026-08-11 06:27:43",27.60000,78.20000,0.00000,0,0.80503
8457694,2,"2026-08-11 06:27:47",29.30000,76.80000,NULL,NULL,0.94555
8457695,2,"2026-08-11 06:27:49",29.30000,76.70000,NULL,NULL,0.94963
8457696,4,"2026-08-11 06:30:05",28.00000,85.00000,NULL,NULL,0.56699
8457697,2,"2026-08-11 06:27:52",29.30000,76.80000,NULL,NULL,0.94555
8457698,3,"2026-08-11 06:30:08",28.10000,83.50000,NULL,NULL,0.62733
8457699,4,"2026-08-11 06:30:08",28.10000,83.50000,NULL,NULL,0.62733
8457700,4,"2026-08-11 06:30:09",28.00000,85.10000,NULL,NULL,0.56321
8457701,2,"2026-08-11 06:27:54",29.30000,76.80000,NULL,NULL,0.94555
8457702,3,"2026-08-11 06:30:11",28.10000,83.50000,NULL,NULL,0.62733
8457703,4,"2026-08-11 06:30:11",28.10000,83.50000,NULL,NULL,0.62733
8457704,4,"2026-08-11 06:30:12",28.00000,85.10000,NULL,NULL,0.56321
8457705,2,"2026-08-11 06:27:57",29.30000,76.80000,NULL,NULL,0.94555
8457706,1,"2026-08-11 06:27:56",27.60000,78.20000,0.93000,86,0.80503
8457707,3,"2026-08-11 06:30:15",28.10000,83.50000,NULL,NULL,0.62733
8457708,4,"2026-08-11 06:30:15",28.10000,83.50000,NULL,NULL,0.62733
8457709,4,"2026-08-11 06:30:15",28.00000,85.10000,NULL,NULL,0.56321
8457710,2,"2026-08-11 06:27:59",29.30000,76.70000,NULL,NULL,0.94963
8457711,2,"2026-08-11 06:28:02",29.30000,76.80000,NULL,NULL,0.94555
8457712,3,"2026-08-11 06:30:18",28.10000,83.50000,NULL,NULL,0.62733
8457713,4,"2026-08-11 06:30:18",28.10000,83.50000,NULL,NULL,0.62733
8457714,4,"2026-08-11 06:30:18",28.00000,85.00000,NULL,NULL,0.56699
8457715,1,"2026-08-11 06:28:00",27.60000,78.20000,0.81000,79,0.80503
8457716,3,"2026-08-11 06:30:21",28.10000,83.50000,NULL,NULL,0.62733
8457717,4,"2026-08-11 06:30:21",28.10000,83.50000,NULL,NULL,0.62733
8457718,4,"2026-08-11 06:30:21",28.00000,85.10000,NULL,NULL,0.56321
8457719,1,"2026-08-11 06:28:05",27.60000,78.20000,0.72000,75,0.80503
8457720,2,"2026-08-11 06:28:05",27.60000,78.20000,NULL,NULL,0.80503
8457721,2,"2026-08-11 06:28:08",29.40000,76.80000,NULL,NULL,0.95102
8457722,3,"2026-08-11 06:30:24",28.10000,83.50000,NULL,NULL,0.62733
8457723,4,"2026-08-11 06:30:24",28.10000,83.50000,NULL,NULL,0.62733
8457724,4,"2026-08-11 06:30:24",28.00000,85.10000,NULL,NULL,0.56321
8457725,2,"2026-08-11 06:28:11",29.30000,76.80000,NULL,NULL,0.94555
8457726,3,"2026-08-11 06:30:28",28.10000,83.50000,NULL,NULL,0.62733
8457727,1,"2026-08-11 06:28:09",27.60000,78.20000,0.69000,75,0.80503
8457728,2,"2026-08-11 06:28:13",29.30000,76.80000,NULL,NULL,0.94555
8457729,4,"2026-08-11 06:30:30",28.00000,85.00000,NULL,NULL,0.56699
8457730,3,"2026-08-11 06:30:30",28.00000,85.00000,NULL,NULL,0.56699
8457731,3,"2026-08-11 06:30:30",28.10000,83.50000,NULL,NULL,0.62733
8457732,2,"2026-08-11 06:28:16",29.30000,76.80000,NULL,NULL,0.94555
8457733,1,"2026-08-11 06:28:14",27.60000,78.20000,0.00000,0,0.80503
8457734,3,"2026-08-11 06:30:33",28.10000,83.50000,NULL,NULL,0.62733
8457735,2,"2026-08-11 06:28:18",29.30000,76.80000,NULL,NULL,0.94555
8457736,4,"2026-08-11 06:30:35",28.00000,85.10000,NULL,NULL,0.56321
8457737,3,"2026-08-11 06:30:36",28.10000,83.50000,NULL,NULL,0.62733
8457738,2,"2026-08-11 06:28:21",29.40000,76.80000,NULL,NULL,0.95102
8457739,1,"2026-08-11 06:28:19",27.60000,78.20000,0.63000,82,0.80503
8457740,3,"2026-08-11 06:30:39",28.10000,83.50000,NULL,NULL,0.62733
8457741,2,"2026-08-11 06:28:23",29.40000,76.90000,NULL,NULL,0.94692
8457742,4,"2026-08-11 06:30:40",28.00000,85.00000,NULL,NULL,0.56699
8457743,3,"2026-08-11 06:30:41",28.10000,83.50000,NULL,NULL,0.62733
8457744,2,"2026-08-11 06:28:26",29.30000,76.90000,NULL,NULL,0.94147
8457745,1,"2026-08-11 06:28:26",29.30000,76.90000,NULL,NULL,0.94147
8457746,1,"2026-08-11 06:28:23",27.60000,78.20000,0.67000,80,0.80503
8457747,4,"2026-08-11 06:30:43",28.00000,85.10000,NULL,NULL,0.56321
8457748,2,"2026-08-11 06:28:28",29.40000,76.90000,NULL,NULL,0.94692
8457749,3,"2026-08-11 06:30:44",28.10000,83.50000,NULL,NULL,0.62733
8457750,4,"2026-08-11 06:30:46",28.00000,85.00000,NULL,NULL,0.56699
8457751,1,"2026-08-11 06:28:28",27.60000,78.20000,0.54000,72,0.80503
8457752,2,"2026-08-11 06:28:31",29.40000,76.90000,NULL,NULL,0.94692
8457753,3,"2026-08-11 06:30:47",28.10000,83.50000,NULL,NULL,0.62733
8457754,2,"2026-08-11 06:28:34",29.40000,76.90000,NULL,NULL,0.94692
8457755,3,"2026-08-11 06:30:50",28.10000,83.40000,NULL,NULL,0.63113
8457756,1,"2026-08-11 06:28:32",27.60000,78.20000,0.54000,75,0.80503
8457757,4,"2026-08-11 06:30:51",28.00000,85.00000,NULL,NULL,0.56699
8457758,2,"2026-08-11 06:28:36",29.30000,76.90000,NULL,NULL,0.94147
8457759,3,"2026-08-11 06:30:53",28.10000,83.50000,NULL,NULL,0.62733
8457760,4,"2026-08-11 06:30:54",28.00000,85.10000,NULL,NULL,0.56321
8457761,2,"2026-08-11 06:28:39",29.30000,76.90000,NULL,NULL,0.94147
8457762,1,"2026-08-11 06:28:36",27.60000,78.20000,0.52000,81,0.80503
8457763,3,"2026-08-11 06:30:56",28.10000,83.50000,NULL,NULL,0.62733
8457764,4,"2026-08-11 06:30:57",28.00000,85.00000,NULL,NULL,0.56699
8457765,2,"2026-08-11 06:28:41",29.30000,76.90000,NULL,NULL,0.94147
8457766,3,"2026-08-11 06:30:58",28.10000,83.40000,NULL,NULL,0.63113
8457767,2,"2026-08-11 06:28:44",29.30000,76.90000,NULL,NULL,0.94147
8457768,1,"2026-08-11 06:28:44",29.30000,76.90000,NULL,NULL,0.94147
8457769,1,"2026-08-11 06:28:41",27.60000,78.20000,0.74000,75,0.80503
8457770,2,"2026-08-11 06:28:46",29.30000,76.90000,NULL,NULL,0.94147
8457771,1,"2026-08-11 06:28:46",27.60000,78.20000,0.60000,72,0.80503
8457772,2,"2026-08-11 06:28:49",29.30000,76.90000,NULL,NULL,0.94147
8457773,4,"2026-08-11 06:31:06",28.00000,85.10000,NULL,NULL,0.56321
8457774,3,"2026-08-11 06:31:06",28.00000,85.10000,NULL,NULL,0.56321
8457775,3,"2026-08-11 06:31:07",28.10000,83.40000,NULL,NULL,0.63113
8457776,2,"2026-08-11 06:28:51",29.40000,76.90000,NULL,NULL,0.94692
8457777,4,"2026-08-11 06:31:09",28.00000,85.00000,NULL,NULL,0.56699
8457778,2,"2026-08-11 06:28:54",29.30000,76.90000,NULL,NULL,0.94147
8457779,3,"2026-08-11 06:31:10",28.10000,83.50000,NULL,NULL,0.62733
8457780,4,"2026-08-11 06:31:11",28.00000,85.00000,NULL,NULL,0.56699
8457781,1,"2026-08-11 06:28:54",27.60000,78.20000,0.81000,72,0.80503
8457782,2,"2026-08-11 06:28:54",27.60000,78.20000,NULL,NULL,0.80503
8457783,2,"2026-08-11 06:28:56",29.30000,76.90000,NULL,NULL,0.94147
8457784,3,"2026-08-11 06:31:13",28.10000,83.50000,NULL,NULL,0.62733
8457785,4,"2026-08-11 06:31:14",28.00000,85.00000,NULL,NULL,0.56699
8457786,2,"2026-08-11 06:28:59",29.30000,77.00000,NULL,NULL,0.93740
8457787,3,"2026-08-11 06:31:16",28.00000,83.40000,NULL,NULL,0.62747
8457788,4,"2026-08-11 06:31:17",28.00000,85.00000,NULL,NULL,0.56699
8457789,1,"2026-08-11 06:28:58",27.60000,78.20000,0.54000,69,0.80503
8457790,2,"2026-08-11 06:29:02",29.30000,77.00000,NULL,NULL,0.93740
8457791,3,"2026-08-11 06:31:18",28.10000,83.50000,NULL,NULL,0.62733
8457792,4,"2026-08-11 06:31:20",28.00000,85.00000,NULL,NULL,0.56699
8457793,2,"2026-08-11 06:29:04",29.30000,77.00000,NULL,NULL,0.93740
8457794,3,"2026-08-11 06:31:21",28.10000,83.50000,NULL,NULL,0.62733
8457795,1,"2026-08-11 06:29:03",27.60000,78.20000,0.52000,75,0.80503
8457796,4,"2026-08-11 06:31:22",28.00000,85.00000,NULL,NULL,0.56699
8457797,3,"2026-08-11 06:31:24",28.10000,83.50000,NULL,NULL,0.62733
8457798,4,"2026-08-11 06:31:25",28.00000,85.00000,NULL,NULL,0.56699
8457799,1,"2026-08-11 06:29:07",27.60000,78.20000,0.78000,83,0.80503
8457800,2,"2026-08-11 06:29:07",27.60000,78.20000,NULL,NULL,0.80503
8457801,2,"2026-08-11 06:29:10",29.30000,76.90000,NULL,NULL,0.94147
8457802,3,"2026-08-11 06:31:27",28.10000,83.50000,NULL,NULL,0.62733
8457803,4,"2026-08-11 06:31:28",28.00000,85.00000,NULL,NULL,0.56699
8457804,2,"2026-08-11 06:29:13",29.30000,76.90000,NULL,NULL,0.94147
8457805,3,"2026-08-11 06:31:29",28.10000,83.50000,NULL,NULL,0.62733
8457806,4,"2026-08-11 06:31:31",28.00000,85.00000,NULL,NULL,0.56699
8457807,1,"2026-08-11 06:29:12",27.60000,78.20000,0.72000,76,0.80503
8457808,2,"2026-08-11 06:29:16",29.30000,76.90000,NULL,NULL,0.94147
8457809,3,"2026-08-11 06:31:32",28.10000,83.50000,NULL,NULL,0.62733
8457810,4,"2026-08-11 06:31:33",28.00000,85.00000,NULL,NULL,0.56699
8457811,2,"2026-08-11 06:29:18",29.30000,76.90000,NULL,NULL,0.94147
8457812,3,"2026-08-11 06:31:35",28.10000,83.40000,NULL,NULL,0.63113
8457813,1,"2026-08-11 06:29:16",27.60000,78.20000,0.54000,81,0.80503
8457814,4,"2026-08-11 06:31:36",28.00000,85.00000,NULL,NULL,0.56699
8457815,2,"2026-08-11 06:29:21",29.30000,77.00000,NULL,NULL,0.93740
8457816,3,"2026-08-11 06:31:38",28.10000,83.50000,NULL,NULL,0.62733
8457817,4,"2026-08-11 06:31:39",28.00000,85.00000,NULL,NULL,0.56699
8457818,2,"2026-08-11 06:29:23",29.30000,77.00000,NULL,NULL,0.93740
8457819,1,"2026-08-11 06:29:21",27.60000,78.20000,0.54000,77,0.80503
8457820,3,"2026-08-11 06:31:40",28.10000,83.50000,NULL,NULL,0.62733
8457821,2,"2026-08-11 06:29:26",29.30000,77.00000,NULL,NULL,0.93740
8457822,4,"2026-08-11 06:31:42",28.00000,85.00000,NULL,NULL,0.56699
8457823,3,"2026-08-11 06:31:43",28.10000,83.50000,NULL,NULL,0.62733
8457824,1,"2026-08-11 06:29:25",27.60000,78.20000,0.68000,69,0.80503
8457825,2,"2026-08-11 06:29:25",27.60000,78.20000,NULL,NULL,0.80503
8457826,2,"2026-08-11 06:29:28",29.30000,77.00000,NULL,NULL,0.93740
8457827,4,"2026-08-11 06:31:45",28.00000,85.00000,NULL,NULL,0.56699
8457828,3,"2026-08-11 06:31:46",28.10000,83.50000,NULL,NULL,0.62733
8457829,2,"2026-08-11 06:29:31",29.30000,76.90000,NULL,NULL,0.94147
8457830,4,"2026-08-11 06:31:47",28.00000,85.10000,NULL,NULL,0.56321
8457831,1,"2026-08-11 06:29:30",27.60000,78.20000,0.54000,77,0.80503
8457832,3,"2026-08-11 06:31:49",28.10000,83.50000,NULL,NULL,0.62733
8457833,2,"2026-08-11 06:29:34",29.30000,76.90000,NULL,NULL,0.94147
8457834,4,"2026-08-11 06:31:50",28.00000,85.00000,NULL,NULL,0.56699
8457835,3,"2026-08-11 06:31:52",28.10000,83.50000,NULL,NULL,0.62733
8457836,2,"2026-08-11 06:29:36",29.30000,77.00000,NULL,NULL,0.93740
8457837,4,"2026-08-11 06:31:53",28.00000,85.00000,NULL,NULL,0.56699
8457838,1,"2026-08-11 06:29:34",27.60000,78.20000,0.68000,72,0.80503
8457839,3,"2026-08-11 06:31:54",28.10000,83.40000,NULL,NULL,0.63113
8457840,2,"2026-08-11 06:29:39",29.30000,76.90000,NULL,NULL,0.94147
8457841,4,"2026-08-11 06:31:56",28.00000,85.00000,NULL,NULL,0.56699
8457842,2,"2026-08-11 06:29:41",29.30000,76.90000,NULL,NULL,0.94147
8457843,3,"2026-08-11 06:31:57",28.10000,83.40000,NULL,NULL,0.63113
8457844,1,"2026-08-11 06:29:39",27.60000,78.20000,0.56000,72,0.80503
8457845,4,"2026-08-11 06:31:59",28.00000,85.00000,NULL,NULL,0.56699
8457846,2,"2026-08-11 06:29:44",29.30000,76.90000,NULL,NULL,0.94147
8457847,3,"2026-08-11 06:32:00",28.10000,83.40000,NULL,NULL,0.63113
8457848,2,"2026-08-11 06:29:46",29.30000,76.90000,NULL,NULL,0.94147
8457849,1,"2026-08-11 06:29:46",29.30000,76.90000,NULL,NULL,0.94147
8457850,1,"2026-08-11 06:29:43",27.60000,78.20000,0.59000,57,0.80503
8457851,4,"2026-08-11 06:32:03",28.00000,85.00000,NULL,NULL,0.56699
8457852,3,"2026-08-11 06:32:04",28.10000,83.50000,NULL,NULL,0.62733
8457853,2,"2026-08-11 06:29:49",29.30000,77.00000,NULL,NULL,0.93740
8457854,4,"2026-08-11 06:32:06",28.00000,85.00000,NULL,NULL,0.56699
8457855,3,"2026-08-11 06:32:07",28.10000,83.50000,NULL,NULL,0.62733
8457856,1,"2026-08-11 06:29:48",27.60000,78.20000,0.00000,0,0.80503
8457857,2,"2026-08-11 06:29:51",29.30000,77.00000,NULL,NULL,0.93740
8457858,4,"2026-08-11 06:32:09",28.00000,85.00000,NULL,NULL,0.56699
8457859,3,"2026-08-11 06:32:09",28.10000,83.40000,NULL,NULL,0.63113
8457860,2,"2026-08-11 06:29:54",29.40000,76.90000,NULL,NULL,0.94692
8457861,4,"2026-08-11 06:32:11",28.00000,85.00000,NULL,NULL,0.56699
8457862,3,"2026-08-11 06:32:12",28.10000,83.50000,NULL,NULL,0.62733
8457863,2,"2026-08-11 06:29:57",29.30000,76.90000,NULL,NULL,0.94147
8457864,4,"2026-08-11 06:32:14",28.00000,85.00000,NULL,NULL,0.56699
8457865,3,"2026-08-11 06:32:15",28.10000,83.40000,NULL,NULL,0.63113
8457866,2,"2026-08-11 06:29:59",29.30000,76.90000,NULL,NULL,0.94147
8457867,4,"2026-08-11 06:32:17",28.00000,85.00000,NULL,NULL,0.56699
8457868,2,"2026-08-11 06:30:02",29.30000,76.90000,NULL,NULL,0.94147
8457869,3,"2026-08-11 06:32:18",28.10000,83.40000,NULL,NULL,0.63113
8457870,4,"2026-08-11 06:32:20",28.00000,85.00000,NULL,NULL,0.56699
8457871,1,"2026-08-11 06:30:01",27.60000,78.20000,0.00000,0,0.80503
8457872,2,"2026-08-11 06:30:01",27.60000,78.20000,NULL,NULL,0.80503
8457873,2,"2026-08-11 06:30:04",29.30000,76.90000,NULL,NULL,0.94147
8457874,3,"2026-08-11 06:32:21",28.10000,83.40000,NULL,NULL,0.63113
8457875,4,"2026-08-11 06:32:22",28.00000,85.00000,NULL,NULL,0.56699
8457876,2,"2026-08-11 06:30:07",29.30000,76.90000,NULL,NULL,0.94147
8457877,3,"2026-08-11 06:32:23",28.10000,83.50000,NULL,NULL,0.62733
8457878,1,"2026-08-11 06:30:06",27.60000,78.20000,0.63000,70,0.80503
8457879,4,"2026-08-11 06:32:25",28.00000,85.00000,NULL,NULL,0.56699
8457880,3,"2026-08-11 06:32:26",28.10000,83.40000,NULL,NULL,0.63113
8457881,4,"2026-08-11 06:32:28",28.00000,85.10000,NULL,NULL,0.56321
8457882,2,"2026-08-11 06:30:13",29.40000,76.90000,NULL,NULL,0.94692
8457883,3,"2026-08-11 06:32:29",28.10000,83.50000,NULL,NULL,0.62733
8457884,1,"2026-08-11 06:30:13",29.40000,76.90000,NULL,NULL,0.94692
8457885,1,"2026-08-11 06:30:10",27.60000,78.20000,0.51000,78,0.80503
8457886,4,"2026-08-11 06:32:31",28.00000,85.00000,NULL,NULL,0.56699
8457887,2,"2026-08-11 06:30:15",29.40000,76.90000,NULL,NULL,0.94692
8457888,3,"2026-08-11 06:32:32",28.10000,83.40000,NULL,NULL,0.63113
8457889,4,"2026-08-11 06:32:33",28.00000,85.10000,NULL,NULL,0.56321
8457890,1,"2026-08-11 06:30:15",27.60000,78.20000,0.51000,78,0.80503
8457891,2,"2026-08-11 06:30:18",29.30000,76.90000,NULL,NULL,0.94147
8457892,3,"2026-08-11 06:32:34",28.10000,83.50000,NULL,NULL,0.62733
8457893,4,"2026-08-11 06:32:36",28.00000,85.00000,NULL,NULL,0.56699
8457894,2,"2026-08-11 06:30:21",29.30000,76.90000,NULL,NULL,0.94147
8457895,3,"2026-08-11 06:32:37",28.10000,83.40000,NULL,NULL,0.63113
8457896,1,"2026-08-11 06:30:19",27.60000,78.30000,0.00000,0,0.80133
8457897,4,"2026-08-11 06:32:39",28.00000,85.00000,NULL,NULL,0.56699
8457898,2,"2026-08-11 06:30:23",29.30000,76.90000,NULL,NULL,0.94147
8457899,3,"2026-08-11 06:32:40",28.10000,83.50000,NULL,NULL,0.62733
8457900,2,"2026-08-11 06:30:26",29.30000,76.90000,NULL,NULL,0.94147
8457901,4,"2026-08-11 06:32:42",28.00000,85.00000,NULL,NULL,0.56699
8457902,1,"2026-08-11 06:30:24",27.60000,78.20000,0.66000,69,0.80503
8457903,3,"2026-08-11 06:32:43",28.10000,83.40000,NULL,NULL,0.63113
8457904,2,"2026-08-11 06:30:28",29.30000,76.90000,NULL,NULL,0.94147
8457905,4,"2026-08-11 06:32:45",28.00000,85.00000,NULL,NULL,0.56699
8457906,3,"2026-08-11 06:32:45",28.10000,83.40000,NULL,NULL,0.63113
8457907,2,"2026-08-11 06:30:31",29.30000,76.90000,NULL,NULL,0.94147
8457908,1,"2026-08-11 06:30:28",27.60000,78.30000,0.00000,0,0.80133
8457909,4,"2026-08-11 06:32:47",28.00000,85.00000,NULL,NULL,0.56699
8457910,3,"2026-08-11 06:32:48",28.10000,83.50000,NULL,NULL,0.62733
8457911,2,"2026-08-11 06:30:33",29.30000,76.90000,NULL,NULL,0.94147
8457912,4,"2026-08-11 06:32:50",28.00000,85.00000,NULL,NULL,0.56699
8457913,3,"2026-08-11 06:32:51",28.10000,83.40000,NULL,NULL,0.63113
8457914,1,"2026-08-11 06:30:33",27.60000,78.30000,0.00000,0,0.80133
8457915,2,"2026-08-11 06:30:33",27.60000,78.30000,NULL,NULL,0.80133
8457916,2,"2026-08-11 06:30:36",29.30000,76.90000,NULL,NULL,0.94147
8457917,4,"2026-08-11 06:32:53",28.00000,85.00000,NULL,NULL,0.56699
8457918,3,"2026-08-11 06:32:54",28.10000,83.40000,NULL,NULL,0.63113
8457919,2,"2026-08-11 06:30:38",29.30000,76.90000,NULL,NULL,0.94147
8457920,4,"2026-08-11 06:32:56",28.00000,85.00000,NULL,NULL,0.56699
8457921,1,"2026-08-11 06:30:37",27.60000,78.30000,0.74000,90,0.80133
8457922,3,"2026-08-11 06:32:57",28.10000,83.50000,NULL,NULL,0.62733
8457923,2,"2026-08-11 06:30:41",29.30000,77.00000,NULL,NULL,0.93740
8457924,4,"2026-08-11 06:32:58",28.00000,85.00000,NULL,NULL,0.56699
8457925,3,"2026-08-11 06:32:59",28.10000,83.40000,NULL,NULL,0.63113
8457926,2,"2026-08-11 06:30:43",29.30000,77.00000,NULL,NULL,0.93740
8457927,1,"2026-08-11 06:30:42",27.60000,78.30000,0.60000,85,0.80133
8457928,4,"2026-08-11 06:33:01",28.00000,85.00000,NULL,NULL,0.56699
8457929,2,"2026-08-11 06:30:46",29.30000,77.00000,NULL,NULL,0.93740
8457930,3,"2026-08-11 06:33:02",28.10000,83.50000,NULL,NULL,0.62733
8457931,2,"2026-08-11 06:30:49",29.30000,77.00000,NULL,NULL,0.93740
8457932,1,"2026-08-11 06:30:46",27.60000,78.30000,0.60000,72,0.80133
8457933,2,"2026-08-11 06:30:51",29.30000,77.00000,NULL,NULL,0.93740
8457934,1,"2026-08-11 06:30:51",27.60000,78.30000,0.54000,85,0.80133
8457935,2,"2026-08-11 06:30:51",27.60000,78.30000,NULL,NULL,0.80133
8457936,2,"2026-08-11 06:30:54",29.30000,77.00000,NULL,NULL,0.93740
8457937,4,"2026-08-11 06:33:10",28.00000,85.00000,NULL,NULL,0.56699
8457938,3,"2026-08-11 06:33:10",28.00000,85.00000,NULL,NULL,0.56699
8457939,3,"2026-08-11 06:33:11",28.10000,83.50000,NULL,NULL,0.62733
8457940,2,"2026-08-11 06:30:56",29.30000,77.00000,NULL,NULL,0.93740
8457941,4,"2026-08-11 06:33:14",28.00000,85.00000,NULL,NULL,0.56699
8457942,3,"2026-08-11 06:33:14",28.00000,85.00000,NULL,NULL,0.56699
8457943,3,"2026-08-11 06:33:14",28.10000,83.50000,NULL,NULL,0.62733
8457944,2,"2026-08-11 06:30:59",29.30000,77.00000,NULL,NULL,0.93740
8457945,4,"2026-08-11 06:33:17",28.00000,85.00000,NULL,NULL,0.56699
8457946,2,"2026-08-11 06:31:01",29.30000,77.00000,NULL,NULL,0.93740
8457947,1,"2026-08-11 06:31:01",29.30000,77.00000,NULL,NULL,0.93740
8457948,3,"2026-08-11 06:33:17",28.00000,85.00000,NULL,NULL,0.56699
8457949,1,"2026-08-11 06:30:59",27.60000,78.30000,0.54000,75,0.80133
8457950,3,"2026-08-11 06:33:17",28.10000,83.50000,NULL,NULL,0.62733
8457951,2,"2026-08-11 06:31:04",29.30000,77.10000,NULL,NULL,0.93332
8457952,4,"2026-08-11 06:33:20",28.00000,85.10000,NULL,NULL,0.56321
8457953,3,"2026-08-11 06:33:20",28.00000,85.10000,NULL,NULL,0.56321
8457954,3,"2026-08-11 06:33:21",28.10000,83.50000,NULL,NULL,0.62733
8457955,1,"2026-08-11 06:31:03",27.60000,78.20000,0.51000,85,0.80503
8457956,2,"2026-08-11 06:31:07",29.30000,77.20000,NULL,NULL,0.92925
8457957,4,"2026-08-11 06:33:24",28.00000,85.00000,NULL,NULL,0.56699
8457958,3,"2026-08-11 06:33:24",28.00000,85.00000,NULL,NULL,0.56699
8457959,3,"2026-08-11 06:33:24",28.10000,83.50000,NULL,NULL,0.62733
8457960,2,"2026-08-11 06:31:09",29.30000,77.20000,NULL,NULL,0.92925
8457961,1,"2026-08-11 06:31:08",27.60000,78.30000,0.77000,89,0.80133
8457962,4,"2026-08-11 06:33:27",28.00000,85.10000,NULL,NULL,0.56321
8457963,3,"2026-08-11 06:33:27",28.00000,85.10000,NULL,NULL,0.56321
8457964,3,"2026-08-11 06:33:27",28.10000,83.50000,NULL,NULL,0.62733
8457965,4,"2026-08-11 06:33:30",28.00000,85.10000,NULL,NULL,0.56321
8457966,3,"2026-08-11 06:33:30",28.00000,85.10000,NULL,NULL,0.56321
8457967,3,"2026-08-11 06:33:30",28.10000,83.50000,NULL,NULL,0.62733
8457968,2,"2026-08-11 06:31:15",29.30000,77.30000,NULL,NULL,0.92517
8457969,1,"2026-08-11 06:31:15",29.30000,77.30000,NULL,NULL,0.92517
8457970,1,"2026-08-11 06:31:12",27.60000,78.30000,0.74000,87,0.80133
8457971,4,"2026-08-11 06:33:33",28.00000,85.10000,NULL,NULL,0.56321
8457972,3,"2026-08-11 06:33:33",28.00000,85.10000,NULL,NULL,0.56321
8457973,2,"2026-08-11 06:31:18",29.30000,77.20000,NULL,NULL,0.92925
8457974,3,"2026-08-11 06:33:33",28.10000,83.50000,NULL,NULL,0.62733
8457975,1,"2026-08-11 06:31:17",27.60000,78.30000,0.76000,78,0.80133
8457976,2,"2026-08-11 06:31:21",29.30000,77.30000,NULL,NULL,0.92517
8457977,4,"2026-08-11 06:33:36",28.00000,85.00000,NULL,NULL,0.56699
8457978,3,"2026-08-11 06:33:36",28.00000,85.00000,NULL,NULL,0.56699
8457979,3,"2026-08-11 06:33:37",28.10000,83.50000,NULL,NULL,0.62733
8457980,2,"2026-08-11 06:31:23",29.30000,77.30000,NULL,NULL,0.92517
8457981,4,"2026-08-11 06:33:40",28.00000,85.10000,NULL,NULL,0.56321
8457982,3,"2026-08-11 06:33:40",28.00000,85.10000,NULL,NULL,0.56321
8457983,3,"2026-08-11 06:33:40",28.10000,83.50000,NULL,NULL,0.62733
8457984,1,"2026-08-11 06:31:22",27.60000,78.40000,0.78000,72,0.79764
8457985,2,"2026-08-11 06:31:26",29.30000,77.30000,NULL,NULL,0.92517
8457986,4,"2026-08-11 06:33:43",28.00000,85.10000,NULL,NULL,0.56321
8457987,3,"2026-08-11 06:33:43",28.00000,85.10000,NULL,NULL,0.56321
8457988,3,"2026-08-11 06:33:43",28.10000,83.50000,NULL,NULL,0.62733
8457989,2,"2026-08-11 06:31:28",29.30000,77.30000,NULL,NULL,0.92517
8457990,1,"2026-08-11 06:31:26",27.60000,78.40000,0.00000,0,0.79764
8457991,4,"2026-08-11 06:33:46",28.00000,85.00000,NULL,NULL,0.56699
8457992,2,"2026-08-11 06:31:31",29.30000,77.30000,NULL,NULL,0.92517
8457993,3,"2026-08-11 06:33:46",28.00000,85.00000,NULL,NULL,0.56699
8457994,3,"2026-08-11 06:33:46",28.10000,83.50000,NULL,NULL,0.62733
8457995,2,"2026-08-11 06:31:33",29.30000,77.30000,NULL,NULL,0.92517
8457996,4,"2026-08-11 06:33:49",28.00000,85.10000,NULL,NULL,0.56321
8457997,1,"2026-08-11 06:31:31",27.60000,78.50000,0.63000,72,0.79395
8457998,3,"2026-08-11 06:33:49",28.00000,85.10000,NULL,NULL,0.56321
8457999,3,"2026-08-11 06:33:49",28.10000,83.50000,NULL,NULL,0.62733
8458000,2,"2026-08-11 06:31:36",29.30000,77.30000,NULL,NULL,0.92517
8458001,4,"2026-08-11 06:33:53",28.00000,85.10000,NULL,NULL,0.56321
8458002,3,"2026-08-11 06:33:53",28.00000,85.10000,NULL,NULL,0.56321
8458003,3,"2026-08-11 06:33:53",28.10000,83.50000,NULL,NULL,0.62733
8458004,1,"2026-08-11 06:31:35",27.60000,78.50000,0.59000,78,0.79395
8458005,2,"2026-08-11 06:31:38",29.30000,77.30000,NULL,NULL,0.92517
8458006,4,"2026-08-11 06:33:56",28.00000,85.00000,NULL,NULL,0.56699
8458007,3,"2026-08-11 06:33:56",28.00000,85.00000,NULL,NULL,0.56699
